case_id,reported_at,missing_person_name,gender,age_band,state,district,language,last_seen_location,reporting_center,reporter_mobile,physical_description,status,resolution_hours,is_duplicate_report,remarks
KMP-2027-02225,2027-07-01 05:20,Shyam Nair,Male,18-40,Punjab,Punjab District 2,Maithili,Dindori Road Crossing,Panchavati Center,+91 9624284150,"Child girl, pigtails, pink frock, about 6 years",Reunited,7.7,False,GGTalk app used
KMP-2027-02226,2027-07-21 06:51,Durga Singh,Female,0-12,Assam,Assam District 1,Kannada,Sadhugram Gate 2,Police Main Control Room,+91 7655633912,"Woman speaking Tamil, wearing silk saree",Reunited,14.8,False,Police assisted
KMP-2027-02227,2027-07-16 11:47,Deepak Pandey,Male,0-12,Punjab,Punjab District 2,Hindi,Kushavart Kund,Rajur Bahula Center,+91 6444807800,Man from UP,Reunited,2.2,False,
KMP-2027-02228,2027-07-05 18:44,Durga Patil,Female,71-80,Tamil Nadu,Chennai,Telugu,Trimbakeshwar Approach,Bharat Bharati Control Room,,"Old man, hearing aid, wearing full pants shirt",Reunited,1.0,False,Announcement made on PA
KMP-2027-02229,2027-07-01 11:31,Rajesh Krishnan,Male,61-70,Tamil Nadu,Trichy,Bengali,Trimbak Road,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6600913823,"Wearing white saree, grey hair, speaks Hindi",Reunited,3.1,False,
KMP-2027-02230,2027-07-18 19:44,Seema Das,Female,18-40,Odisha,Odisha District 1,Bengali,Takli Sangam,Ramkund Kho-Ya-Paya Kendra,+91 9295970609,"Old man confused, keeps asking for Ramkund",Reunited,10.7,False,Police assisted
KMP-2027-02231,2027-07-15 17:51,,Female,61-70,Telangana,Telangana District 1,Marathi,Dasak Ghat,Nashik Road Center,+91 6460013420,,Reunited,6.7,False,
KMP-2027-02232,2027-08-04 08:36,Pooja Trivedi,Female,80+,Uttar Pradesh,Gorakhpur,Tamil,Main Police Chowki,Adgaon Kho-Ya-Paya,+91 8111998063,"Woman with three children, lost husband",Reunited,2.3,False,Announcement made on PA
KMP-2027-02233,2027-07-21 13:03,Mamta Patil,Unknown,71-80,Jharkhand,Jharkhand District 2,Telugu,Laxmi Narayan Ghat,Bharat Bharati Control Room,+91 7136095196,"Woman in burqa, has small child with her",Reunited,6.4,False,Family waiting at center
KMP-2027-02234,2027-07-02 07:14,Sunita Singh,Female,61-70,Telangana,Telangana District 3,Hindi,Madsangvi Transit,Bharat Bharati Control Room,+91 7138048068,"Old man confused, keeps asking for Ramkund",Reunited,4.0,True,Cross-center transfer needed
KMP-2027-02235,2027-07-04 05:02,Rakesh Gupta,Male,71-80,Karnataka,Mangaluru,Tamil,Takli Sangam,Central Control Room,+91 8105967199,"Wearing white saree, grey hair, speaks Hindi",Reunited,1.2,False,Family waiting at center
KMP-2027-02236,2027-07-02 14:57,Sunil Menon,Male,71-80,Assam,Assam District 2,Gujarati,Panchavati Circle,Nashik Road Center,+91 8536248553,"Girl child about 5 years, red bindi, crying",Pending,,False,
KMP-2027-02237,2027-07-06 07:32,,Male,18-40,Maharashtra,Thane,Marathi,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,+91 8892935900,Lost near ghats,Reunited,1.9,False,Cross-center transfer needed
KMP-2027-02238,2027-07-02 19:55,,Male,61-70,Delhi,Delhi District 1,Marathi,Trimbakeshwar Approach,Rajur Bahula Center,+91 6463137675,"Woman speaking Tamil, wearing silk saree",Reunited,4.6,False,Announcement made on PA
KMP-2027-02239,2027-07-15 10:44,Kanta Rao,Female,18-40,Bihar,Nalanda,Kannada,Dindori Road Crossing,Bharat Bharati Control Room,,"Old man, hearing aid, wearing full pants shirt",Reunited,0.2,False,Bharat Bharati volunteer handled
KMP-2027-02240,2027-08-13 14:05,Sunil Yadav,Male,41-60,Kerala,Kerala District 2,Maithili,Panchavati Circle,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7369826188,"Young boy in blue uniform, school bag",Pending,,True,
KMP-2027-02241,2027-08-01 10:49,Pushpa Tiwari,Female,61-70,Karnataka,Davangere,Telugu,Trimbak Road,Rajur Bahula Center,+91 8924015019,Child missing,Unresolved,,False,Found near ghat
KMP-2027-02242,2027-07-22 13:57,Seema Shah,Female,61-70,Andhra Pradesh,Visakhapatnam,Gujarati,Kapila Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8512841950,"Old man, hearing aid, wearing full pants shirt",Reunited,1.4,False,GGTalk app used
KMP-2027-02243,2027-07-17 20:59,Ramesh Reddy,Male,71-80,Odisha,Odisha District 2,Hindi,Rajur Bahula,Rajur Bahula Center,+91 9548890714,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,1.3,False,
KMP-2027-02244,2027-07-30 18:27,Vimla Trivedi,Female,61-70,Assam,Assam District 3,Awadhi,Kapila Sangam,Central Control Room,+91 9567310776,Old woman,Reunited,0.5,False,Police assisted
KMP-2027-02245,2027-07-28 20:54,,Male,61-70,Delhi,Delhi District 1,Bengali,Ramkund Ghat,Police Main Control Room,,"Woman in burqa, has small child with her",Reunited,2.4,False,
KMP-2027-02246,2027-07-03 14:54,Vimla Reddy,Female,71-80,Kerala,Kerala District 3,Kannada,Madsangvi Transit,Rajur Bahula Center,+91 9620696846,"Old woman in white saree, widow marks",Pending,,False,Found near ghat
KMP-2027-02247,2027-07-06 16:23,Rohit Agarwal,Male,61-70,Maharashtra,Mumbai,Tamil,Takli Sangam,Sadhugram Lost Found,+91 6848625795,"Girl child about 5 years, red bindi, crying",Reunited,7.1,False,Family waiting at center
KMP-2027-02248,2027-08-05 13:22,Rekha Agarwal,Female,18-40,Haryana,Haryana District 3,Kannada,Nandur Ghat,Panchavati Center,+91 8386814201,Old woman,Reunited,7.2,False,Bharat Bharati volunteer handled
KMP-2027-02249,2027-08-06 15:13,Ankit Dubey,Male,80+,Uttar Pradesh,Ayodhya,Kannada,Ramkund Ghat,Rajur Bahula Center,+91 8128330315,"Young boy in blue uniform, school bag",Pending,,False,GGTalk app used
KMP-2027-02250,2027-08-05 13:53,,Female,41-60,Telangana,Telangana District 3,Hindi,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 9164629850,"Old man, bald, wearing vest and dhoti",Reunited,10.4,False,GGTalk app used
KMP-2027-02251,2027-08-14 16:02,Ajay Patel,Male,61-70,Andhra Pradesh,Guntur,Bengali,Kushavart Kund,Rajur Bahula Center,+91 8311039646,"Girl child about 5 years, red bindi, crying",Reunited,2.3,False,Announcement made on PA
KMP-2027-02252,2027-07-05 08:24,Priya Rao,Female,18-40,Odisha,Odisha District 1,Telugu,Rajur Bahula,Adgaon Kho-Ya-Paya,+91 8705860210,"Old man, hearing aid, wearing full pants shirt",Reunited,7.2,False,
KMP-2027-02253,2027-07-04 20:39,,Male,41-60,Madhya Pradesh,Gwalior,Hindi,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 9669257542,"Old woman, white clothes, lost memory",Reunited,0.2,False,Brought by volunteer
KMP-2027-02254,2027-07-15 10:53,Gaurav Desai,Male,71-80,Uttar Pradesh,Allahabad,Gujarati,Gauri Patangan,Nashik Road Center,+91 9421748591,Old woman,Reunited,1.3,False,GGTalk app used
KMP-2027-02255,2027-08-11 10:36,Ravi Chaudhary,Male,61-70,Delhi,Delhi District 3,Hindi,Takli Sangam,Adgaon Kho-Ya-Paya,,"Woman speaking Tamil, wearing silk saree",Reunited,18.8,False,GGTalk app used
KMP-2027-02256,2027-08-09 06:23,,Male,61-70,Punjab,Punjab District 3,Bengali,Main Police Chowki,Adgaon Kho-Ya-Paya,+91 6801716508,"Elderly woman, cannot speak properly, Gujarati",Reunited,1.2,False,Found near ghat
KMP-2027-02257,2027-07-16 20:46,Mamta Rao,Female,61-70,Andhra Pradesh,Vijayawada,Maithili,Bus Stand Nashik,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8513291038,"Old man confused, keeps asking for Ramkund",Reunited,1.6,False,
KMP-2027-02258,2027-07-14 07:25,Kanta Patel,Female,61-70,Rajasthan,Bikaner,Telugu,Adgaon Parking,Panchavati Center,+91 9717889979,"Old man in dhoti kurta, cannot remember name",Reunited,0.7,False,Family waiting at center
KMP-2027-02259,2027-08-05 19:48,Gaurav Krishnan,Male,41-60,Chhattisgarh,Chhattisgarh District 1,Maithili,Bus Stand Nashik,Nashik Road Center,+91 7523671676,"Man in saffron kurta, has rudraksha mala",Pending,,False,Found near ghat
KMP-2027-02260,2027-08-01 20:16,Kavita Menon,Female,61-70,Uttarakhand,Uttarakhand District 2,Awadhi,Bus Stand Nashik,Police Main Control Room,,"Old man, bald, wearing vest and dhoti",Reunited,1.4,False,
KMP-2027-02261,2027-07-21 20:14,Vimla Iyer,Female,41-60,Gujarat,Mehsana,Gujarati,Trimbakeshwar Approach,Police Main Control Room,+91 6898494249,"Old man in dhoti kurta, cannot remember name",Reunited,0.1,True,
KMP-2027-02262,2027-07-04 10:27,,Male,61-70,Karnataka,Mysuru,Marathi,Laxmi Narayan Ghat,Rajur Bahula Center,+91 7590045976,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,2.0,False,Police assisted
KMP-2027-02263,2027-07-20 16:25,Rakesh Joshi,Male,71-80,Madhya Pradesh,Bhopal,Bhojpuri,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8648851004,"Child in red shirt, about 8-10 years, crying",Reunited,4.7,False,
KMP-2027-02264,2027-08-01 12:00,Saraswati Agarwal,Female,18-40,Jharkhand,Jharkhand District 2,Kannada,Adgaon Parking,Bharat Bharati Control Room,+91 6961043954,Old woman,Reunited,1.0,False,Announcement made on PA
KMP-2027-02265,2027-07-10 10:46,,Female,71-80,Uttar Pradesh,Varanasi,Bengali,Madsangvi Transit,Central Control Room,+91 8707395067,"Wearing white saree, grey hair, speaks Hindi",Reunited,3.0,False,Family waiting at center
KMP-2027-02266,2027-07-18 20:05,Ashok Verma,Male,61-70,Madhya Pradesh,Gwalior,Hindi,Trimbakeshwar Approach,Police Main Control Room,+91 6996079942,Old woman,Unresolved,,True,Found near ghat
KMP-2027-02267,2027-07-21 18:03,Mahesh Roy,Male,41-60,Madhya Pradesh,Satna,Awadhi,Sadhugram Gate 2,Rajur Bahula Center,,"Old man, bald, wearing vest and dhoti",Reunited,6.4,False,Found near ghat
KMP-2027-02268,2027-07-22 17:09,Shanti Mehta,Female,61-70,Uttarakhand,Uttarakhand District 1,Hindi,Nandur Ghat,Rajur Bahula Center,+91 8639474783,"Woman in burqa, has small child with her",Reunited,0.7,False,Found near ghat
KMP-2027-02269,2027-07-17 08:47,Asha Nair,Female,61-70,Chhattisgarh,Chhattisgarh District 2,Kannada,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 9462398173,"Old woman in white saree, widow marks",Reunited,0.5,False,
KMP-2027-02270,2027-08-01 06:35,,Male,0-12,Odisha,Odisha District 3,Maithili,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 8480234481,"Old woman in white saree, widow marks",Reunited,12.6,False,Found near ghat
KMP-2027-02271,2027-07-17 09:47,Ram Gupta,Male,71-80,Karnataka,Davangere,Hindi,Kapila Sangam,Rajur Bahula Center,,,Reunited,0.2,False,
KMP-2027-02272,2027-07-29 06:18,Ankit Singh,Male,61-70,Uttarakhand,Uttarakhand District 1,Bengali,Sadhugram Gate 2,Sadhugram Lost Found,+91 8762953807,"Child in red shirt, about 8-10 years, crying",Reunited,4.4,False,
KMP-2027-02273,2027-07-28 07:57,Manju Sharma,Female,41-60,Assam,Assam District 1,Telugu,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6147342673,"Elderly woman, cannot speak properly, Gujarati",Reunited,0.7,False,Family waiting at center
KMP-2027-02274,2027-07-06 15:02,Pushpa Agarwal,Female,71-80,Maharashtra,Pune,Hindi,Ramkund Ghat,Rajur Bahula Center,+91 9941199569,"Elderly woman, cannot speak properly, Gujarati",Reunited,7.1,False,
KMP-2027-02275,2027-07-26 20:30,,Female,71-80,Odisha,Odisha District 3,Kannada,Kushavart Kund,Adgaon Kho-Ya-Paya,+91 8494839793,"Elderly woman, cannot speak properly, Gujarati",Reunited,0.4,False,
KMP-2027-02276,2027-08-08 20:34,Meena Mishra,Female,18-40,West Bengal,Kolkata,Kannada,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7218911427,"Elderly woman, cannot speak properly, Gujarati",Pending,,False,
KMP-2027-02277,2027-07-19 19:40,,Female,61-70,Maharashtra,Pune,Maithili,Kapila Sangam,Nashik Road Center,+91 8967726693,Child missing,Unresolved,,False,
KMP-2027-02278,2027-07-01 06:09,Amit Patel,Male,41-60,Rajasthan,Jaipur,Hindi,Laxmi Narayan Ghat,Rajur Bahula Center,+91 9203118455,Lost near ghats,Reunited,7.6,False,
KMP-2027-02279,2027-07-23 08:20,Kanta Reddy,Female,41-60,Maharashtra,Mumbai,Bengali,Sadhugram Gate 1,Adgaon Kho-Ya-Paya,+91 8764705219,"Boy about 12, wearing school dress",Reunited,2.3,False,Family waiting at center
KMP-2027-02280,2027-07-11 09:51,Rohit Pandey,Male,41-60,West Bengal,Siliguri,Gujarati,Kushavart Kund,Nashik Road Center,+91 6242543204,"Elderly man with walking stick, hard of hearing",Reunited,1.3,True,GGTalk app used
KMP-2027-02281,2027-07-14 20:58,Saroj Sharma,Unknown,41-60,Delhi,Delhi District 2,Tamil,Sadhugram Gate 1,Police Main Control Room,+91 9979803192,"Old woman, white clothes, lost memory",Pending,,False,
KMP-2027-02282,2027-07-01 13:27,Nisha Chaudhary,Female,41-60,Andhra Pradesh,Vijayawada,Telugu,Kushavart Kund,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7129335052,Old woman,Reunited,5.0,True,GGTalk app used
KMP-2027-02283,2027-07-25 06:40,Vimla Reddy,Female,0-12,Karnataka,Belagavi,Hindi,Nandur Ghat,Police Main Control Room,+91 7604992164,"Man in saffron kurta, has rudraksha mala",Reunited,0.1,False,GGTalk app used
KMP-2027-02284,2027-07-04 15:58,Sita Sinha,Female,41-60,Bihar,Gaya,Maithili,Kushavart Kund,Bharat Bharati Control Room,,"Girl child about 5 years, red bindi, crying",Pending,,False,Announcement made on PA
KMP-2027-02285,2027-07-02 17:10,Anil Joshi,Male,61-70,Uttar Pradesh,Mathura,Telugu,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 9430129301,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,2.4,False,Brought by volunteer
KMP-2027-02286,2027-07-13 15:10,,Male,61-70,Madhya Pradesh,Gwalior,Marathi,Madsangvi Transit,Rajur Bahula Center,+91 6225699009,"Child in red shirt, about 8-10 years, crying",Reunited,3.2,False,Police assisted
KMP-2027-02287,2027-07-02 16:47,Bharat Singh,Male,71-80,Bihar,Darbhanga,Gujarati,Trimbakeshwar Approach,Sadhugram Lost Found,+91 6650702811,"Woman in green saree, has tilak on forehead",Reunited,5.0,False,Announcement made on PA
KMP-2027-02288,2027-07-26 13:28,Manoj Verma,Male,71-80,Punjab,Punjab District 1,Awadhi,Dindori Road Crossing,Police Main Control Room,+91 7332217545,"Boy about 12, wearing school dress",Reunited,3.4,False,Police assisted
KMP-2027-02289,2027-07-03 19:05,,Male,80+,Punjab,Punjab District 2,Bhojpuri,Sadhugram Gate 2,Sadhugram Lost Found,,"Woman in green saree, has tilak on forehead",Reunited,3.8,False,
KMP-2027-02290,2027-07-28 14:13,Hari Trivedi,Male,0-12,Tamil Nadu,Trichy,Bhojpuri,Gauri Patangan,Panchavati Center,+91 8303681505,Lost near ghats,Reunited,1.5,False,Police assisted
KMP-2027-02291,2027-07-19 17:44,Laxmi Menon,Female,80+,Assam,Assam District 1,Kannada,Dindori Road Crossing,Bharat Bharati Control Room,+91 8216890648,"Woman with three children, lost husband",Reunited,3.5,False,Brought by volunteer
KMP-2027-02292,2027-07-15 21:33,,Male,18-40,Karnataka,Mysuru,Awadhi,Dindori Road Crossing,Bharat Bharati Control Room,+91 7358423998,Lost near ghats,Reunited,5.9,False,Family waiting at center
KMP-2027-02293,2027-07-28 21:19,Durga Kumar,Female,41-60,Uttar Pradesh,Gorakhpur,Gujarati,Dasak Ghat,Central Control Room,+91 9507521882,"Old woman in white saree, widow marks",Reunited,5.4,False,Announcement made on PA
KMP-2027-02294,2027-08-03 06:53,Laxmi Shukla,Female,18-40,Chhattisgarh,Chhattisgarh District 1,Bhojpuri,Panchavati Circle,Police Main Control Room,+91 9307803427,"Elderly man with walking stick, hard of hearing",Reunited,7.7,False,
KMP-2027-02295,2027-07-07 21:44,Rohit Nair,Male,41-60,Odisha,Odisha District 1,Hindi,Kapila Sangam,Ramkund Kho-Ya-Paya Kendra,+91 9488627046,"Woman in green saree, has tilak on forehead",Reunited,4.3,False,Cross-center transfer needed
KMP-2027-02296,2027-08-04 17:00,Nisha Krishnan,Female,61-70,Gujarat,Gandhinagar,Bengali,Ramkund Ghat,Adgaon Kho-Ya-Paya,+91 6554856510,Man from UP,Pending,,False,GGTalk app used
KMP-2027-02297,2027-08-13 13:24,Manoj Patel,Male,0-12,Gujarat,Vadodara,Bengali,Nandur Ghat,Police Main Control Room,,"Wearing white saree, grey hair, speaks Hindi",Reunited,0.3,False,
KMP-2027-02298,2027-07-03 06:33,Ram Singh,Male,61-70,Jharkhand,Jharkhand District 3,Hindi,Rajur Bahula,Sadhugram Lost Found,+91 7232404439,"Woman with three children, lost husband",Reunited,9.8,False,Found near ghat
KMP-2027-02299,2027-07-21 17:58,Sunil Agarwal,Male,0-12,Karnataka,Belagavi,Hindi,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,+91 8547189013,"Old man, bald, wearing vest and dhoti",Reunited,1.0,False,GGTalk app used
KMP-2027-02300,2027-08-13 14:14,Nisha Patil,Female,71-80,Andhra Pradesh,Visakhapatnam,Maithili,Ramkund Ghat,Police Main Control Room,+91 9782270694,"Old woman in white saree, widow marks",Reunited,4.9,False,
KMP-2027-02301,2027-07-27 21:33,Parvati Pillai,Female,80+,Tamil Nadu,Trichy,Marathi,Bus Stand Nashik,Central Control Room,,"Old man confused, keeps asking for Ramkund",Reunited,12.4,False,Cross-center transfer needed
KMP-2027-02302,2027-07-08 20:42,Ajay Desai,Male,71-80,Andhra Pradesh,Kakinada,Tamil,Nandur Ghat,Adgaon Kho-Ya-Paya,,"Elderly man with walking stick, hard of hearing",Reunited,3.7,False,Found near ghat
KMP-2027-02303,2027-08-11 20:26,Ankit Singh,Male,61-70,Jharkhand,Jharkhand District 1,Maithili,Gauri Patangan,Ramkund Kho-Ya-Paya Kendra,+91 6477803508,"Old man in dhoti kurta, cannot remember name",Reunited,0.1,False,GGTalk app used
KMP-2027-02304,2027-07-26 21:42,Manoj Chaudhary,Male,0-12,Bihar,Muzaffarpur,Gujarati,Nandur Ghat,Adgaon Kho-Ya-Paya,+91 8536242407,"Child girl, pigtails, pink frock, about 6 years",Reunited,1.7,False,
KMP-2027-02305,2027-08-08 13:02,Mukesh Menon,Male,61-70,Delhi,Delhi District 1,Telugu,Gauri Patangan,Central Control Room,+91 6597382914,"Woman in green saree, has tilak on forehead",Unresolved,,False,Brought by volunteer
KMP-2027-02306,2027-08-09 21:24,Prakash Patil,Male,41-60,Uttarakhand,Uttarakhand District 3,Tamil,Sadhugram Gate 2,Ramkund Kho-Ya-Paya Kendra,+91 7354043201,"Woman in burqa, has small child with her",Reunited,2.8,False,Family waiting at center
KMP-2027-02307,2027-07-20 11:31,,Male,41-60,Punjab,Punjab District 2,Awadhi,Trimbakeshwar Approach,Sadhugram Lost Found,+91 6700823325,Man from UP,Reunited,0.6,False,Police assisted
KMP-2027-02308,2027-07-03 18:04,,Male,0-12,Uttarakhand,Uttarakhand District 2,Awadhi,Takli Sangam,Nashik Road Center,+91 9783648084,"Old man in dhoti kurta, cannot remember name",Pending,,False,
KMP-2027-02309,2027-07-16 06:03,Nisha Chaudhary,Female,61-70,Telangana,Telangana District 2,Tamil,Sadhugram Gate 1,Rajur Bahula Center,+91 8873372050,"Man in yellow kurta, has tilak, speaks Bhojpuri",Pending,,False,Announcement made on PA
KMP-2027-02310,2027-08-12 21:59,Vimla Pillai,Female,18-40,Uttar Pradesh,Ayodhya,Kannada,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7464937804,"Old man in dhoti kurta, cannot remember name",Reunited,0.9,False,Bharat Bharati volunteer handled
KMP-2027-02311,2027-07-05 08:52,Amit Roy,Male,71-80,Maharashtra,Thane,Tamil,Bus Stand Nashik,Bharat Bharati Control Room,+91 9906387864,"Old woman, white clothes, lost memory",Reunited,0.6,True,
KMP-2027-02312,2027-08-12 18:21,Santosh Kumar,Male,80+,Karnataka,Mysuru,Telugu,Sadhugram Gate 2,Adgaon Kho-Ya-Paya,+91 8919035333,Lost near ghats,Reunited,1.5,False,Announcement made on PA
KMP-2027-02313,2027-07-24 16:12,Durga Sinha,Female,13-17,Uttarakhand,Uttarakhand District 1,Kannada,Panchavati Circle,Police Main Control Room,,Child missing,Reunited,3.7,False,Announcement made on PA
KMP-2027-02314,2027-08-03 10:48,Sangeeta Das,Female,0-12,Madhya Pradesh,Satna,Bengali,Dindori Road Crossing,Central Control Room,+91 8275718630,"Woman in green saree, has tilak on forehead",Pending,,False,Brought by volunteer
KMP-2027-02315,2027-08-11 14:14,Sanjay Tiwari,Male,80+,Delhi,Delhi District 2,Tamil,Dindori Road Crossing,Ramkund Kho-Ya-Paya Kendra,+91 8416659689,"Old man, hearing aid, wearing full pants shirt",Reunited,2.4,False,Announcement made on PA
KMP-2027-02316,2027-08-10 17:46,Kanta Mishra,Female,0-12,Odisha,Odisha District 2,Gujarati,Madsangvi Transit,Nashik Road Center,,"Old woman in white saree, widow marks",Reunited,6.2,False,Brought by volunteer
KMP-2027-02317,2027-07-03 19:35,Seema Singh,Female,0-12,Jharkhand,Jharkhand District 3,Awadhi,Takli Sangam,Sadhugram Lost Found,+91 6123389532,"Young boy in blue uniform, school bag",Reunited,3.5,False,Bharat Bharati volunteer handled
KMP-2027-02318,2027-07-04 10:18,,Female,18-40,Punjab,Punjab District 3,Hindi,Nashik Road Station,Nashik Road Center,+91 9931953253,"Child in red shirt, about 8-10 years, crying",Reunited,1.8,False,Family waiting at center
KMP-2027-02319,2027-07-23 08:41,Amit Sinha,Male,71-80,Tamil Nadu,Madurai,Bhojpuri,Sadhugram Gate 2,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8506846325,"Old man confused, keeps asking for Ramkund",Pending,,False,Announcement made on PA
KMP-2027-02320,2027-07-22 14:15,,Female,71-80,West Bengal,Kolkata,Tamil,Nandur Ghat,Rajur Bahula Center,+91 7734496807,"Woman with three children, lost husband",Pending,,False,Announcement made on PA
KMP-2027-02321,2027-08-09 07:20,Ravi Desai,Male,18-40,Gujarat,Ahmedabad,Kannada,Madsangvi Transit,Sadhugram Lost Found,+91 6295945158,Man from UP,Unresolved,,False,Brought by volunteer
